,text,MIN(start),MAX(start),SUM(duration),video_id
332,"So just to give an example, the Social Democrats moved somewhat to the center. And alienated people on their left and those people then were up for grabs by other parties. It's not the case that they have no place to go. And so one possible cause of this is just another way of saying, what was said at the back of the room, that as industrial jobs have gone down. We can see here industrial jobs falling",3617.05,3654.22,34.117999999999995,T3-VlQu3iRM
333,"over this period quite dramatically, the number of parties has gone up. And so as these parties become weaker and represent fewer workers and therefore move in search of new coalition partners, other parties are gonna emerge because they can get some seats and they can get a place in the legislature. And it's interesting that if you look at fragmentation of right-wing parties",3656.55,3684.01,30.25,T3-VlQu3iRM
334,"there's no systematic shape, at least not since 1990s. If you try to draw a line through that it would be pretty much flat. So it's really more fragmentation on the left. And if you look here, where has the SPD's vote gone to? It's gone all over the place. So this is comparing, this is the 2013 election, the 2017 election in Germany. And you can see they have lost votes",3686.8,3716.04,25.494,T3-VlQu3iRM
335,"to the Alternative for Deutschland, they've lost votes to the Free Democrats, they've lost votes to the Greens, and they've also lost votes to people who stopped voting down here. So as the effects of the Hartz reforms and this move in the neoliberal direction in the SPD has accelerated, by 2013, by the way they were in a governing grand coalition with the CDU.",3717.77,3747.21,30.323,T3-VlQu3iRM
336,"So it was a very different kind of government. And many of their traditional supporters indeed thought that they had been selling out, giving away too much to Merkel to be in the coalition. And as I said to you in the very first lecture of the class, that in 2017 when they got hammered, they said we're not going back into another grand coalition because all we do is erode our base because of the agreements we have to make to be in a grand coalition",3751.4,3781.2090000000003,30.783,T3-VlQu3iRM
337,"with the CDU. And it was only after seven months of Merkel failing to make other coalition arrangements while the AFD was increasing its popularity in the polls, frightening everybody at the prospect of another election that the SPD finally went back into a grand coalition. It didn't help by the way, I mentioned to you in that lecture that the following year in the regional elections in Hesse and Bavaria",3785.3540000000003,3817.12,30.749,T3-VlQu3iRM
338,"that both the SPD and the CDU continued hemorrhaging support. Mostly the SPD to the Greens and mostly the CDU to the Alternative for Deutschland. Since then we've had local elections where the AFD has again cleaned up. So that is not gonna abate any time soon. So just again to, I don't want to talk about a lot of this but this again preliminary results.",3821.087,3851.73,31.058999999999997,T3-VlQu3iRM
339,"One of the things you see in that circle is that what might be, again this is not causally established, but what we're observing in this data. What might be the case that when left governments are in power as part of coalitions, unemployment actually has not gone up in these 26 OECD countries by about a percent. So again, this is not a causal argument,",3854.56,3886.87,31.566000000000003,T3-VlQu3iRM
340,but it's consistent with the thought that these left parties are less able to protect the people below the median voter. That they're protecting a shrinking labor aristocracy less and less effectively and with fewer and fewer positive spin-offs for people around and close to them in the income distribution. So the upshot of this is that unions in multi-party systems are protecting shrinking groups of industrial workers,3891.616,3928.18,36.089,T3-VlQu3iRM
341,"less well than they used to do. And party fragmentation makes solidaristic ideologies among voters below the median voter more difficult to sustain. And this is why we see the hemorrhaging of all of these voters on the slide I put up earlier. So just to finish out the German story, what happens is that as the SPD starts to lose voters, Merkel thinks oh, I could pick up some of these voters,",3931.57,3967.06,33.911,T3-VlQu3iRM
342,"so she also moved toward the middle. That then opened up space on her flank for the emergence of the Alternative for Deutschland party, and so to some extent fragmentation on the left will produce fragmentation on the right in response to that. And make it more difficult for parties on the right also to form predictable compilations. And so the sorts of outcomes we have been seeing in European elections in",3971.64,4006.91,32.6,T3-VlQu3iRM
343,"the last few years are not that surprising. Namely you get inconclusive results in many of these elections, or you get situations where you need three or four parties to form a government. And the traditional in Germany since we we're talking about Germany, traditionally in Germany the two biggest parties were the CDU and the SPD, and they were,",4008.53,4033.92,23.924999999999997,T3-VlQu3iRM
344,"it wasn't that different from a two-party system, it was very predictable that they were gonna dominate center-left and then center right, and then center-left were gonna dominate coalitions over time, so they operated more or less like two-party systems. Now all bets are off as to who will be in that coalition next time. Mostly because of the decline of center-left parties. And you can look in country after country after country",4035.76,4064.44,31.56,T3-VlQu3iRM
345,"where the left of center party traditionally always would come in first or second. It doesn't matter if it's Germany, it doesn't matter if it's Holland, it doesn't matter if it's Israel. The Labor Party in Israel always came in first or second. Now these parties come in fourth or fifth reflecting their much weakened state as representatives of organized labor within the electorate. So party fragmentation means",4068.0,4095.0,27.061,T3-VlQu3iRM
346,"that to the extent unions and the political parties that are answerable to unions are sources of solidarity of voters below the median voter, that has really gone away. And that means that even though it's a sort of commonly repeated mantra that PR systems are more redistributive, PR systems are more responsive to the median voter, the truth in today's world",4099.275,4129.692,31.128,T3-VlQu3iRM
347,"is that PR systems are simply vastly less predictable than they used to be, because of the proliferation of parties, nobody has any idea who is gonna be forming the government. And sometimes, so we have a grand coalition in Germany right now, but it could be parties from the two extremes as happened in the Greek elections of 2015. When you have a far left Populist party making a coalition with the far right populist party.",4132.47,4159.1,30.093,T3-VlQu3iRM
348,"What they shared in common was their antipathy for Europe, but very different alternatives to your membership being envisaged by them if they will actually in the position to implement their policies. So the traditional advantages of PR, which produces multi-party systems seems very much in question. So the last implication of this discussion is that the proliferation",4163.71,4196.08,31.564,T3-VlQu3iRM
349,"of far right parties in these systems is worrying, we talked about this in the very first lecture, but at the end of the day it's not that surprising because it's been driven by the logic of competitive politics in this new world that has emerged since the Cold War. Next we will talk about shifting the goalposts, the anti-tax movement in the United States. See you on Thursday. (gentle music)",4197.81,4232.061,30.506,T3-VlQu3iRM
350,"- So, in the interests of, again, both taking some people down memory lane and recreating where we're coming from for those who are too young to have experienced it, let's go back to August 19 of 1991 in Moscow. - [Reporter] Mingling with the rush hour traffic, Red Army armored personnel carriers on the streets of Moscow this morning, heading to the Kremlin.",8.43,42.04,29.063000000000002,f5nbT4xQqwI
351,"They first moved in at four a.m., the first sign of the coup d'etat that removed Mikhail Gorbachev from power. With tanks in Red Square, the official word from the new government calling itself the National Emergency Committee, was that the architect of glasnost and perestroika was too ill to continue in office. A short statement reminiscent of the Soviet Union's past was broadcast by state television.",43.75,66.57,23.706,f5nbT4xQqwI
352,"- [Reporter] By mid-morning APCs were ringing the Defense Ministry and most government buildings. For many people on the streets, the reaction was one of sheer surprise and resignation. - So that was a pretty dramatic moment in August of 1991. And the coup of course was being prosecuted against Mikhail Gorbachev, who had come to power as the head of the Soviet Union in 1985. Leonid Brezhnev had been General Secretary of the Communist Party for a number of decades",95.96,130.22,32.547,f5nbT4xQqwI
353,"after Khrushchev, but he died in 1982 and it was an aging Politburo, and he was replaced in quick succession by two transitional figures, one of whom died after 14 months, and the other who died after 11 months. And so when Gorbachev came to power in February of 1985 there was a lot of head-scratching going on in the West as to what would become of the Soviet Union. And he rapidly transfixed",134.86,169.46,38.407,f5nbT4xQqwI
354,"people both at home in Russia, as the Soviet Union as it then was, and abroad. He seemed to be a different kind of politician, he was extremely charismatic. He was much younger. He could talk and behave like a Western politician and he quickly went on a kind of charm offensive around the world. He developed a strong rapport with Ronald Reagan which led to arms reduction talks in Reykjavik",173.8,204.39,30.936,f5nbT4xQqwI
355,"and he began the processes of what he called perestroika and glasnost. Perestroika is Russian for restructuring, and he planned fundamental restructuring of the Soviet economy. He had become convinced that the old command system didn't work and had to be reformed. Glasnost was basically free speech, that they began opening up the state controlled media, they started creating much less,",207.95,238.87,35.169999999999995,f5nbT4xQqwI
356,"much more access to different media outlets. They allowed criticism of the regime that had been unthinkable until that time. And it seemed like, it seemed like the Soviet Union was really beginning to change, and then of course in 1989, when the revolutions happened across Eastern Europe that I talked about last time, the Soviet Union did nothing. They didn't intervene as they had previously intervened in Hungary, they did not do anything to stop",243.29,277.36,35.422999999999995,f5nbT4xQqwI
357,"the departure of the East European countries from the Soviet Bloc, and the transitions that were by then would soon be getting underway. And Gorbachev was seen as this radical reformer. He was a reformer, he was not a revolutionary, and he thought that he could adjust the Soviet system in a gradual way to some new order. But as he did that, of course he ran into a lot of push-back from vested interests, from communist ideologues",281.41,319.38,35.677,f5nbT4xQqwI
358,"who didn't want change. And he was fighting a battle, both against them, and as we'll see in a moment, against reformers who thought that he was going too slowly. In any event, in the summer of 1999, 1991, the hardliners clearly had the upper hand and they locked him up in his dacha on the evening of August 18th, and that was the coup that appeared to be well underway by the next day.",322.78,356.37,37.06,f5nbT4xQqwI
359,"But things were not so simple, and history was gonna play out a little differently. So this is what happened a few minutes later. - [Reporter] Tanks were also positioned outside the Russian parliament building, Boris Yeltsin's headquarters. - [Crowd] Yeltsin, Yeltsin, Yeltsin. - [Reporter] The democratically elected President of Russia was soon striding out of the building",362.32,390.42,23.573,f5nbT4xQqwI
360,"to address a crowd of supporters. His own radio and television stations by now occupied and forced off the air, he climbed aboard one of the Red Army's own tanks, and said the coup leaders had disgraced the Soviet Union. (crowd applauding) - [Reporter] And he went further, calling for civic resistance to the hard-line grab of power. (crowd shouting and applauding) (crowd cheering and applauding)",392.25,467.306,28.198999999999998,f5nbT4xQqwI
361,"- [Reporter] Yeltsin's supporters reacted with their bare hands, building makeshift barricades with whatever piece of disused machinery or brickwork was available. And one crane driver joined the effort, shifting concrete blocks to the delight of the crowd, helping build the obstacles designed to prevent any army attempt to seize the parliament building. No attempt was made. One army commander loyal to Boris Yeltsin,",470.93,493.09,24.5,f5nbT4xQqwI
362,"Colonel Konstantin Kobets, tried to reassure the crowd. (crowd shouting and applauding) - And that of course was a decisive moment because it indicated that the military was not supporting the coup. And that instead they were gonna be loyal to Boris Yeltsin. Now Yeltsin had himself been a traditional Soviet politician in the 1970s and 1980s and had initially been a supporter of Gorbachev's reforms. But he actually was on the",495.43,545.68,33.791,f5nbT4xQqwI
363,"more radical side of the Communist Party, at least at that time, in thinking that the reforms had to go faster and had to go, be more extensive. And he in fact got so frustrated that he did something that at that time in 1987 was unprecedented in the history of the Soviet Union, he resigned from the Politburo of the Communist Party. And nobody had ever done that before, there was consternation and it was sort of covered up",549.81,579.3,32.82,f5nbT4xQqwI
364,"in that in the end Gorbachev fired him and there was then some pretty significant conflict between them. It is said that in the midst of all of this Yeltsin actually tried to commit suicide at one point. And in any event he left the Communist Party and started to reconstitute himself as a Russian politician and eventually would run for the, to be a member of the Russian parliament. He had done that and in fact in June,",584.11,628.27,38.829,f5nbT4xQqwI
365,"in June of 1991, so we're talking about three months before the coup attempt he had been elected President of the Russian parliament. And where they were in this video outside the White House, that was the building of the Russian parliament, as distinct from the Soviet government buildings, which we all know about, the Kremlin opposite Red Square. And so it was Yeltsin who stood up and faced down the coup plotters while Gorbachev was",631.6,664.62,36.035000000000004,f5nbT4xQqwI
366,"in his dacha locked up on the Black Sea. And then the military decided to get behind him, and the next day you can see Gorbachev returning. - [Reporter] A president returns to power. Mikhail Gorbachev, flying into Moscow after being detained for three days on the orders of some of the men he appointed to senior positions within his own government. Their attempted coup d'etat crushed, he said tonight it was business as usually at the Kremlin, and despite the treachery of many of its senior figures,",670.709,702.84,33.207,f5nbT4xQqwI
367,"he wouldn't be leaving the Communist Party. - Gorbachev said tonight he'd made mistakes by putting his trust in men who would try to topple him. Many here now believe he's making another mistake by staying within a Communist Party that's so widely discredited after the events of this week. For World Monitor, I'm Simon Marks in Moscow. - So this was in fact the moment when the real power passed from Gorbachev to Yeltsin, as you'll see in a minute because Gorbachev couldn't detach himself from the idea",705.88,757.44,31.423000000000002,f5nbT4xQqwI
368,that there had to be a gradual guided transition under the auspices of the Communist Party of the Soviet Union. And Yeltsin seized the moment and this is how it played out. (crowd shouting and chanting) - [Reporter] A president gets the cheers. He used the occasion to call for increased power for the Russian government and thanked his people for staying loyal. (audience applauding),761.27,806.7539999999999,30.076999999999998,f5nbT4xQqwI
369,"- [Reporter] Present at the rally, many of the men who once served with Mikhail Gorbachev. Economic advisor Stanislav Shatalin, and former Foreign Minster Eduard Shevardnadze. The men who helped mold glasnost now siding with the man of the hour. The Mayor of Moscow, Gavriil Popov, said to regain the support of the democrats, Gorbachev had to break with the Communist Party and recognize its seven decades in power were at an end.",811.2489999999999,834.28,26.761,f5nbT4xQqwI
370,"Joining the celebrations, Gorbachev's former press spokesman Sergei Grigoriev and his wife. After three nights on the barricades, he says his old boss faces a fight to take the political high ground. - But I think that he will have to define his attitude and to elaborate his position very quickly, otherwise, his days in power might be counted. You can see judging by the rally and by the attitude of the people, that the democratic movement is actually gaining strength.",838.01,863.5,29.103,f5nbT4xQqwI
371,"- [Reporter] At the end of the rally, the Russian flag was hoisted above the parliament building in place of the hammer and sickle. Ships on the River Moskva blew an audible salute. (crowd chanting in foreign language) Within an hour the crowd was heading to the seat of Soviet power, Red Square and the Kremlin. A tide of people bringing with them the banner of independence, a huge Russian flag, and shots of down with the Communist Party.",868.8,898.35,28.429000000000002,f5nbT4xQqwI
372,"(crowd chanting) The young guards on duty at Lenin's mausoleum looked as if they were about to be mobbed. When the time came to change the guard the normally solemn ceremony was derided by the crowd, a Communist shrine now openly mocked. (crowd whistling) (crowd shouting) From Red Square they moved on. Next stop, KGB headquarters",902.1439999999999,952.23,25.689,f5nbT4xQqwI
373,"and the statue in front of it of Felix Dzerzhinsky, the man who founded the secret police here in the 1920s. Yeltsin's spokesman promised them a crane would be brought in to bring the monument to the ground. Former Gorbachev supporters say the Russian president now has a better feel for the popular sentiment than the leader in the Kremlin. - I think that with his democratic instincts and his feel what the people want, and what the people need, he is really turning himself into man number one",954.49,982.1,31.470000000000002,f5nbT4xQqwI
374,"in the Soviet Union in terms of popularity and in terms of appeal to the mass. (crowd cheering and applauding) - So that was the dramatic four days that were really the denouement of the old Soviet order. Today, our agenda is gonna be five-fold. We're gonna talk about why the Soviet Union collapsed, but only somewhat briefly. We're then gonna talk about the more interesting puzzle which is why it collapsed so peacefully.",985.96,1036.21,32.989,f5nbT4xQqwI
375,"Why basically one of the two superpowers in the world folded up and just died. We're then gonna focus on the rise of gangster capitalism, the title of today's lecture. We're going to turn to the transition from Yeltsin, who governed throughout the 1990s, he gave up power to his hand-picked deputy Putin on the first day of the new millennium. He resigned effectively December 31st, 1999 and Vladimir Putin has been in control of Russia",1039.7,1077.22,36.649,f5nbT4xQqwI
376,"in one role or another ever since. And then lastly we're gonna focus on the question why is Russia so corrupt, and what lessons can we draw from the fact of its corruption. So that's what we'll do. Just to review the events that led up to those four days in August. In May 12th, the Baltic states, echoing an old agreement from 1934, having watched six months earlier",1082.32,1112.78,31.333000000000002,f5nbT4xQqwI
377,"the wall come down in Germany, signed an entente that indicated they were planning to secede from the Soviet Union. In June of that year the Congress of People's Deputies in Russia, that is where Yeltsin was run initially as a deputy and then become president, declared that it was sovereign over Russia's territory. In March of 1991 a referendum was held on whether or not",1114.58,1145.99,28.66,f5nbT4xQqwI
378,"to keep the Soviet Union together, and there was high turnout and a strong majority saying yes, although there were boycotts from the Baltics and four or five other Soviet republics that didn't participate in the referendum. June of that year, exactly a year after the Russian parliament, Congress of People's Deputies had declared itself sovereign, Boris Yeltsin had been elected as its president. We then had the four day attempted coup in August",1148.74,1182.03,36.18300000000001,f5nbT4xQqwI
379,"as we've just witnessed. In the midst of that coup I should say, the day before it was finally over, Estonia and Latvia had already declared their independence. The coup was then defeated. Ukraine held a referendum and voted to secede, and then Yeltsin met with the Ukrainian president secretly and agreed that the Soviet Union no longer existed. Gorbachev was still chasing the horse out of the barn that had long since left him behind,",1185.88,1221.3,35.326,f5nbT4xQqwI
380,"he declared the agreement illegal and dangerous. But in December leaders of the 11 remaining republic met in Alma Ata, now know as Almaty, in Kazakhstan to essentially declare the Soviet Union dead and constitute the CIS, the Confederation of Independent States. At that point Gorbachev realized he had no choice, and he resigned on what we think of as Christmas Day, but not Christmas Day in Russia, which comes later, and at the end of the month",1223.47,1260.82,39.11,f5nbT4xQqwI
381,"the Soviet Union ceased to exist. So why did the Soviet Union collapse? Any thoughts? What's the first thing that comes to somebody's mind when we ask, why did the Soviet Union collapse? - [Student] Arms race. - There was an arms race. And why would that have, we'd had plenty of arms races. We had arms races all through the Cold War, so it certainly contributed, but why else, yeah.",1263.72,1298.81,28.388,f5nbT4xQqwI
382,"- [Student] My parents remember how they were waiting to buy sausages, like in the market. You couldn't buy jeans. - The shops were empty, you couldn't buy anything, right, you couldn't buy anything, the GUM department store in Moscow, which is the biggest department store right off Red Square. Sort of six or seven store department store, was empty. There was nothing in it. You could buy things, there was a black market,",1303.29,1328.41,27.169999999999998,f5nbT4xQqwI
383,"you could buy things to some extent on the black market, but there's a hugely inefficient command system that had basically ceased to function. And the Soviet Union was dependent on this system but the great difficulty with a command economy, and we'll talk about this more next week in relation to some of the other former communist systems, is that the people making the decisions have very bad access to reliable information.",1330.56,1362.92,36.3,f5nbT4xQqwI
384,"Prices are set by decree, not in response to supply and demand. There are very poor incentives to work. And so the unsustainable economy had become steadily more unsustainable. So that's one part of it, but then I want to come back to the gentleman who mentioned the arms race. The other reason is that containment worked. Now containment had been the policy dreamed up by George Kennan, who",1367.83,1400.29,31.516,f5nbT4xQqwI
385,"had been a US Ambassador to Russia and eventually became the first head of the Policy Planning Staff, it was an office that was created for him in the Truman administration. And he was one of the first people, this is in the 1940s, he had been one of the first people to say the Soviet system is unsustainable, it's got a dysfunctional economy at home,",1403.849,1430.43,28.593999999999998,f5nbT4xQqwI
386,"and its international ambitions are such that it's going to pursue, it's gonna pursue foreign adventures that eventually it's not gonna be able to finance. And so all we have to do is contain it. We don't need to go to war with them, we just have to contain them, prevent their expansion, and wait. And he had, there were various disagreements about what containment meant, we'll talk next week,",1433.86,1460.62,28.923,f5nbT4xQqwI
387,"for instance he was opposed to forming NATO even, which he thought would unnecessarily militarize the conflict with the Soviet Union and eventually he resigned from the government and went off in a huff to Princeton. But very largely, the US in Europe did follow the policy of containment. What changed in the 1980s was two things, which increased the fiscal pressure on the already pressured,",1463.81,1493.9,31.09,f5nbT4xQqwI
388,"highly pressured Soviet system. One was that they got involved in a quagmire war in Afghanistan. They invaded Afghanistan in 1979, having failed to learn from the examples of the British and others who had tried to invade Afghanistan in the past, a very difficult country to invade given the terrain. They spent the entire 1980s embroiled in this war in Afghanistan. It was their fear of",1497.28,1529.62,29.026000000000003,f5nbT4xQqwI
389,"the rise of Islamic fundamentalism, which they thought would infect the other Asiatic, would start to infect the Asiatic republics of the Soviet Union, and so they were very nervous about it. And it was a huge fiscal drain, a failed war. It was the Soviet Union's version of our Vietnam War. And then secondly, when Ronald Reagan came into office he announced Star Wars, which increased the cost of the arms race to the Soviets. By an enormous amount.",1532.36,1568.65,34.343,f5nbT4xQqwI
390,"So these were the reasons why the Soviet Union eventually just creaked and fell apart. We could spend the entire lecture unpacking them, but we're not, this is not a course about the Cold War. What I want to put our attention on is why was the collapse so peaceful. You know, you would think if somebody shoots an elephant it's gonna stumble around and do an awful lot of damage before it finally collapses. This elephant basically just knelt down and died.",1570.53,1602.98,34.469,f5nbT4xQqwI
391,"And that's quite remarkable. Any thoughts or intuitions about why it ended with a whimper rather than a bang? Yep. - [Student] There was a sense of desperation throughout the entire population, whether it was waiting in lines for any store, any product, or being overly bunched up in housing. The lack of jobs and the lack of innovation",1607.74,1638.85,25.056,f5nbT4xQqwI
392,"made the people very desperate and depressed. - People were desperate and afraid, but my real question is about the elites. Why did the elites give up power that they had guarded so jealously for such a long time. And after all there are many authoritarian systems in the world where there are angry, desperate populations and the elite clings to power and just becomes more and more repressive. Yeah.",1643.04,1672.21,27.293000000000003,f5nbT4xQqwI
393,"- [Student] I think they had prepared themselves for this having looked at what happened in Berlin, they had already started making sure that if this came that their interests would be protected. - Who would be protected? - [Student] That the elites-- - Okay, that's part of it. So that the elites, just to repeat the comment in case some didn't hear it. The elites were looking for and seem to have found",1673.12,1692.09,23.009999999999998,f5nbT4xQqwI
394,"ways to protect themselves through the collapse. So what I'm gonna do here is introduce an analytical schema from the social sciences, this is actually from a famous economist, a development economist by the name of Albert Hirschman who published this book ""Exit, Voice, and Loyalty"" in 1970. And he developed a framework for thinking about what happens when, as you can tell from the subtitle, firms, organizations, states, decline. How do people respond to decline.",1696.13,1731.68,36.779999999999994,f5nbT4xQqwI
395,"And the framework he developed I think is, I think this is, if you read no other book in the social sciences before you graduate, or this is certainly one of the two or three books you should definitely read. And we will use Hirschman's framework at various points in the course. And so what is, he said, well if you think about yourself if a declining organization, there are three things you can do.",1734.44,1761.27,27.180000000000003,f5nbT4xQqwI
396,"One is, you can leave, exit. Two is you can complain and try and get it changed, voice. Three, you can try to fix it yourself. You believe in the cause and you want to make it better. And a lot of Hirschman's analysis says that what mix of exit, voice, and loyalty people engage in is determined by the costs of those things. So for instance, if you think about a public company. If you're a shareholder in a public company and you don't like the way it's being run,",1765.32,1802.68,37.756,f5nbT4xQqwI
397,"you can just sell your shares and buy shares in a different company that you like better, right? So you don't have much incentive to go to shareholders meetings and trying to get the company, you maybe think it's got too much debt or something, you just buy shares in a company that has less debt. That's all you need to do, just exit, very low cost of exit. So people are not gonna engage in voice. Now of course you might care about the company,",1805.07,1828.6,25.8,f5nbT4xQqwI
398,"it might be ostensibly a green company and you might be holding the shares in the company because of your commitment to green energy. Then you might feel loyalty to the company and you will want to try and get it changed. Think about yourself as a worker, working for a company. If you don't like the way the company is being run unlike a shareholder you can't just pick up and leave, you've got, you know, you live in this town, you've got your family,",1830.87,1862.59,30.393,f5nbT4xQqwI
399,"your kids are in the schools and so forth. The costs of exit for you are very high. So you're more likely to engage in voice, you're gonna go to meetings, you're gonna complain, you might form a union. You're gonna do things, or join a union. You're gonna do things to get the company to change its ways. So his book is an analysis of the ways in which exit, voice, and loyalty might be complementary",1863.6,1886.91,26.77,f5nbT4xQqwI
400,"in some circumstances, and might be competitors in some circumstances for the ways in which people respond to the decline of organizations. So the first thing to say about the Soviet Union in the 1980s and '90s is there was a substantial decline, almost disappearance of loyalty among both the elites and the citizens. And I got a firsthand view of this in March of 1991. There was a Yale delegate invited by the Communist Party",1890.37,1926.4,37.77,f5nbT4xQqwI
401,"of the Soviet Union to a conference in Moscow, actually the week before the referendum that I mentioned to you earlier. And we had been impressed by Gorbachev and so forth, but we didn't really have much knowledge about, I certainly was no expert on the Soviet Union, and most of the other people in the delegation were not, and we had this stereotypical picture of the KGB shadowing us around and telling us what to do. And we needed to be careful and so on.",1929.86,1963.2,32.99,f5nbT4xQqwI
402,"And the first thing we noticed was widespread evidence of brazen corruption. I'll give you just two examples. We are all afraid of what the KGB people might be doing to us, the first KGB person I ran into was trying to sell me currency at black market exchange rates. And then secondly I went to a reception, and somebody came up to me with a translator and the translator said this gentleman wants to speak to you",1966.23,1996.97,31.202999999999996,f5nbT4xQqwI
403,"and he said, ""Professor Shapiro, ""I understand you're a South African."" This is 1991, okay, it's before the collapse of apartheid, it's the beginning of the collapse of apartheid in South Africa, Mandela is being released from prison and so forth. But the apartheid regime was still there and it was not clear how it was gonna play out. And so this person speaks in Russian, which I don't, I speak a little bit now but I spoke none then,",2000.45,2028.35,28.798999999999996,f5nbT4xQqwI
404,"and basically the translator says, this gentleman wants to know how to make, if you can facilitate this making a connection with the government of South Africa because he has access to weapons which he would like to sell to them. And we regard apartheid as a domestic matter, we don't care what's going on in the country, but I can sell all kinds of weapons, including nuclear weapons.",2031.1,2060.54,31.083000000000002,f5nbT4xQqwI
405,"Which might have been nonsense, but this is quite, actually South Africa's one of the few countries that had actually given up its nuclear arsenal as the, that's another story which we'll get to later, but so I was stunned by this and I said, ""I think maybe you mis-translated what he was saying to me, ""could you ask him to say it again?"" And he said it again, exactly the same thing. And so I said very nice to meet you and goodbye. So that was, this was, the levels of brazen,",2064.14,2096.17,34.696,f5nbT4xQqwI
406,"you know, it wasn't, nobody was trying to hide what they were doing, it was completely public, this is in March of 1991. We then had a meeting with Vadin Zagladin, a politburo member and he was at that time essentially the secretary of state for Europe. And he gave a speech, and he said we have concluded that the Soviet system is unsustainable,",2101.35,2133.52,31.286,f5nbT4xQqwI
407,"it's got to be replaced from top to bottom. And we were stunned by this. That a leading official in the Politburo of the Communist Party of the Soviet Union was essentially saying the system is bankrupt. He gave a speech and we went around the room and it was clear it was the kind of situation where you're only gonna get one question, so you better think about what the right question is. So when it came to my turn, I said, ""Mr. Zagladin,",2136.063,2163.0,30.436999999999998,f5nbT4xQqwI
408,"""when did you conclude that the Soviet Union ""was unsustainable?"" And he didn't blink, he said, ""1978"". He said, ""I was in a Young Communist League ""actually with Gorbachev and there was a whole cohort of us ""who concluded that the Soviet Union was unsustainable."" So here you had a country led by a cadre of elites who didn't believe in the public ideology of the country. And so of course they had no loyalty to the public ideology of the country,",2167.387,2198.94,31.960000000000004,f5nbT4xQqwI
409,"it simply had dissipated. And then some of our hosts invited us to meet with various radical, more radical factions of the Communist Party of the Soviet Union who were more like activists and so on, and by then we'd been there for about a week and we thought, you know, we were getting some grip on this situation, so I met with this group of, they were members of the Communist Party,",2201.35,2230.67,29.55,f5nbT4xQqwI
410,"political activists and I had the temerity to say, well wouldn't it maybe a good idea to transform this economy in an ordered and gradual fashion. And they started screaming at me, calling me a Stalinist and a reactionary, and so it was just, these are just three pieces of evidence but everywhere you went, there was nobody who was defending the idea that, you know, whatever the sorts of, nobody had the sort of attitude",2232.42,2266.17,33.742999999999995,f5nbT4xQqwI
411,"that Gorbachev was expressing in that final video where he said, I am a loyal member of the Communist Party and we have to fix it, even though it had turned on him. So in terms of loyalty, Hirschman's category of loyalty, by 1991, loyalty was pretty thin on the ground. But let's think about exit. Exit in some ways turns out to be even more interesting. So as I said with the example of a company you don't like, you can just sell the stock.",2268.24,2308.78,33.89600000000001,f5nbT4xQqwI
412,"If the costs of exit are low and you don't have any loyalty why waste your time trying to change an organization? And so what was it that reduced the costs of exit? So there were some fortuitous political things. So if you think about I already mentioned, Boris Yeltsin had been a member of the Soviet hierarchy for much of his career, but he had the opportunity to go off and be in the Russian Federation and eventually become President of the Russian Federation. Eduard Shevardnadze who had been the Foreign Minister",2310.37,2347.2,38.43,f5nbT4xQqwI
413,"of the Soviet Union could go off and become President of Georgia, which he did. So there were places for these people to go, and these of course are the high visibility people, but many of the lower visibility people in their entourages and so on, could go with them. So there were opportunities for political exit for the leading figures and subordinate figures in many of the figures of the Soviet hierarchy. But what I want to spend more time is that",2349.8,2381.73,32.73,f5nbT4xQqwI
414,"the economic costs of leaving, of giving up, had reduced, had come down. And this leads us into the discussion of the rise of the oligarchs. The rise of gangster capitalism. So where did the oligarchs come from? They came from a variety of places. Just to mention some. One was the dynamics of the collapse itself. This is described in Karen Dewisha's book,",2384.3,2418.92,31.718999999999998,f5nbT4xQqwI
415,"the first chapter of Karen Dewisha's book, which I put on the syllabus. During the late 1980s as things were getting more and more extreme in terms of the fiscal pressure on the Soviet government, various ministries including the KGB started shifting a lot of money offshore and putting hard currency in bank accounts in Western banks. And some of the motivation for this was from loyalists actually.",2421.82,2452.71,31.493000000000002,f5nbT4xQqwI
416,"They thought Soviet Union's gonna collapse, we want to be able to live to fight another day, they sort of saw themselves as like, you know, the latter-day version of the French Resistance if you like, and they were gonna need resources. But others maybe have had different motives. But what happened in the August 1991 coup attempt was that the Soviet bureaucracy disappeared. And suddenly there were all kinds of people",2455.04,2485.52,29.116999999999997,f5nbT4xQqwI
417,"who found themselves with the control over these bank accounts, and they were now completely unsupervised. And so one relatively small, but not inconsequential, source of money from former Soviet officials was the money in these offshore bank accounts. And some people decided to, to make off with it. And that money resurfaced later, at later times. But by far the bigger source",2488.07,2521.83,33.923,f5nbT4xQqwI
418,"of oligarchs was essentially the theft of state assets. And so here for example, a gentleman by the name of Rem Vyakhirev, who had also been a Soviet apparatchik, he'd been the Deputy Minister for oil and gas in the last years of the Soviet Union. He was put in charge of Gazprom, which is a large state venture controlling gas in the Soviet Union.",2525.57,2559.02,31.752999999999997,f5nbT4xQqwI
419,"But what did he do with this power that he had? He essentially started giving away large amounts of its assets to friends and relatives through various schemes. So they would, they would essentially let friends and relatives buy gas at below market prices and then sell it and pocket difference. And they even did this with large numbers of gas fields.",2564.1,2592.48,29.523,f5nbT4xQqwI
